task_id,fix_mode_attempt_count,status,error_trace
BigCodeBench_129,5,fail,"[['TypeError', 'ConnectionError', 'requests.exceptions.HTTPError', 'TypeError', 'TypeError', 'TypeError'], ['ConnectionError', 'ValueError', 'requests.exceptions.HTTPError', 'ValueError'], ['ValueError', 'requests.exceptions.HTTPError', 'ConnectionError', 'ValueError'], ['ValueError', 'requests.exceptions.HTTPError', 'ConnectionError', 'ValueError'], ['ValueError', 'requests.exceptions.HTTPError', 'ConnectionError', 'ValueError']]"
BigCodeBench_130,1,pass,[['binascii.Error']]
BigCodeBench_131,3,pass,"[['binascii.Error'], ['ValueError', 'ValueError'], ['ValueError', 'ValueError']]"
BigCodeBench_132,5,fail,"[['AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError']]"
BigCodeBench_133,0,pass,[]
BigCodeBench_134,1,pass,"[['AttributeError', 'AttributeError', 'AttributeError', 'AttributeError']]"
BigCodeBench_135,0,pass,[]
BigCodeBench_136,5,fail,"[['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError']]"
BigCodeBench_137,0,pass,[]
BigCodeBench_138,0,pass,[]
BigCodeBench_139,0,pass,[]
BigCodeBench_140,0,pass,[]
BigCodeBench_141,0,pass,[]
BigCodeBench_142,0,pass,[]
BigCodeBench_143,5,fail,"[['AssertionError', 'AssertionError'], ['TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError'], ['AttributeError', 'AttributeError', 'AttributeError', 'AttributeError', 'AttributeError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AttributeError', 'AttributeError', 'AttributeError', 'AttributeError', 'AttributeError', 'AssertionError']]"
BigCodeBench_144,5,fail,"[['AssertionError', 'AssertionError'], ['NameError', 'NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError', 'NameError']]"
BigCodeBench_145,1,pass,"[['AssertionError', 'AssertionError']]"
BigCodeBench_146,5,fail,"[['FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError'], ['FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError'], ['FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError'], ['FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError'], ['AssertionError']]"
BigCodeBench_147,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
BigCodeBench_148,0,pass,[]
BigCodeBench_149,5,fail,"[['NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError']]"
BigCodeBench_150,5,pass,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['KeyError']]"
BigCodeBench_151,0,pass,[]
BigCodeBench_152,5,fail,"[['NameError'], ['NameError'], ['NameError'], ['NameError'], ['NameError']]"
BigCodeBench_153,0,pass,[]
BigCodeBench_154,5,fail,"[['AssertionError', 'KeyError', 'AssertionError'], ['ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError'], ['KeyError', 'AssertionError', 'AssertionError'], ['KeyError', 'AssertionError', 'AssertionError'], ['KeyError', 'AssertionError', 'AssertionError']]"
BigCodeBench_155,5,fail,"[['NameError', 'NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError', 'NameError']]"
BigCodeBench_156,5,fail,"[['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError']]"
BigCodeBench_157,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
BigCodeBench_158,5,fail,"[['TypeError', 'TypeError', 'TypeError', 'TypeError'], ['ValueError', 'urllib.error.URLError', 'ValueError', 'TypeError', 'ValueError', 'ValueError', 'ValueError'], ['ValueError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'urllib.error.URLError'], ['ValueError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'urllib.error.URLError'], ['ValueError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'urllib.error.URLError']]"
BigCodeBench_159,0,pass,[]
BigCodeBench_160,5,fail,"[['NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError']]"
BigCodeBench_161,0,pass,[]
BigCodeBench_162,0,pass,[]
BigCodeBench_163,0,pass,[]
BigCodeBench_164,5,fail,"[['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError']]"
BigCodeBench_165,0,pass,[]
BigCodeBench_166,2,pass,"[['AttributeError', 'AttributeError', 'AttributeError', 'AttributeError', 'AttributeError', 'AttributeError', 'AttributeError', 'AttributeError'], ['ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError']]"
BigCodeBench_167,5,fail,"[['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError']]"
BigCodeBench_168,0,pass,[]
BigCodeBench_169,0,pass,[]
BigCodeBench_170,0,pass,[]
BigCodeBench_171,5,fail,"[['NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError']]"
BigCodeBench_172,1,pass,"[['AssertionError', 'AssertionError']]"
BigCodeBench_173,2,pass,"[['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError']]"
BigCodeBench_174,5,fail,"[['TypeError'], ['TypeError'], ['TypeError'], ['TypeError'], ['TypeError']]"
BigCodeBench_175,0,pass,[]
BigCodeBench_176,0,pass,[]
BigCodeBench_177,5,fail,"[['LookupError', 'LookupError', 'ValueError'], ['LookupError', 'LookupError', 'ValueError'], ['LookupError', 'LookupError', 'ValueError'], ['LookupError', 'LookupError', 'ValueError'], ['LookupError', 'LookupError', 'ValueError']]"
BigCodeBench_178,5,fail,"[['NameError', 'NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError', 'NameError'], ['NameError', 'NameError', 'NameError', 'NameError', 'NameError']]"
BigCodeBench_179,5,fail,"[['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError']]"
BigCodeBench_180,0,pass,[]
