task_id,fix_mode_attempt_count,status,error_trace
46,5,fail,"[['AttributeError', 'ValueError', 'AttributeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError'], ['TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError'], ['TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError'], ['TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError'], ['TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError']]"
47,0,pass,[]
48,0,pass,[]
49,5,fail,"[['TypeError', 'TypeError', 'TypeError', 'TypeError'], ['TypeError', 'TypeError', 'TypeError', 'TypeError'], ['TypeError', 'TypeError', 'TypeError', 'TypeError'], ['TypeError', 'TypeError', 'TypeError', 'TypeError'], ['TypeError', 'TypeError', 'TypeError', 'TypeError']]"
50,5,fail,"[['TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError']]"
51,1,pass,"[['ValueError', 'ValueError']]"
52,0,pass,[]
53,1,pass,"[['ValueError', 'AssertionError', 'ValueError', 'ValueError', 'ValueError']]"
54,0,pass,[]
55,5,fail,"[['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError']]"
56,0,pass,[]
57,0,pass,[]
58,0,pass,[]
59,5,fail,"[['wikipedia.exceptions.DisambiguationError'], ['requests.exceptions.JSONDecodeError', 'json.decoder.JSONDecodeError'], ['requests.exceptions.JSONDecodeError', 'NameError', 'json.decoder.JSONDecodeError'], ['requests.exceptions.JSONDecodeError', 'NameError', 'json.decoder.JSONDecodeError'], ['NameError', 'wikipedia.exceptions.DisambiguationError']]"
60,0,pass,[]
61,1,pass,"[['ValueError', 'ValueError']]"
62,1,pass,[['KeyError']]
63,1,pass,[['AssertionError']]
64,5,fail,"[['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError']]"
65,5,fail,"[['AssertionError', 'AssertionError', 'AssertionError'], ['TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError'], ['ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError'], ['ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError'], ['ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError']]"
66,5,fail,"[['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['KeyError', 'KeyError', 'KeyError', 'KeyError', 'KeyError', 'KeyError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['KeyError', 'KeyError', 'KeyError', 'KeyError', 'KeyError', 'KeyError']]"
67,0,pass,[]
68,0,pass,[]
69,0,pass,[]
70,4,pass,"[['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError']]"
71,0,pass,[]
72,0,pass,[]
73,0,pass,[]
74,0,pass,[]
75,5,fail,"[['AttributeError', 'AttributeError', 'AssertionError', 'AttributeError', 'AttributeError', 'AttributeError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
76,1,pass,[['Infinite Loop']]
77,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
78,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
79,5,fail,"[['FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
80,0,pass,[]
81,0,pass,[]
82,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
83,5,fail,"[['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError']]"
84,5,fail,"[['AssertionError', 'ValueError'], ['AssertionError', 'ValueError'], ['ValueError'], ['ValueError'], ['ValueError']]"
85,4,pass,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
86,0,pass,[]
87,0,pass,[]
88,0,pass,[]
89,0,pass,[]
90,0,pass,[]
91,5,fail,"[['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError']]"
92,0,pass,[]
93,5,fail,"[['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError']]"
94,5,fail,"[['AttributeError', 'AttributeError', 'TypeError', 'TypeError', 'AttributeError', 'AssertionError', 'TypeError', 'AttributeError'], ['AttributeError', 'AttributeError', 'TypeError', 'TypeError', 'AttributeError', 'AssertionError', 'TypeError', 'AttributeError'], ['AttributeError', 'AttributeError', 'TypeError', 'TypeError', 'AttributeError', 'AssertionError', 'TypeError', 'AttributeError'], ['AttributeError', 'AttributeError', 'TypeError', 'TypeError', 'AttributeError', 'AssertionError', 'TypeError', 'AttributeError'], ['AttributeError', 'AttributeError', 'TypeError', 'TypeError', 'AttributeError', 'AssertionError', 'TypeError', 'AttributeError']]"
95,0,pass,[]
96,0,pass,[]
97,0,pass,[]
98,0,pass,[]
99,0,pass,[]
100,1,pass,[['AssertionError']]
101,5,fail,"[['ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError'], ['ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError'], ['ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError'], ['ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError'], ['ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError']]"
102,0,pass,[]
103,2,pass,"[['ValueError', 'ValueError', 'ValueError', 'ValueError'], ['AttributeError', 'AttributeError', 'AttributeError', 'AttributeError']]"
104,0,pass,[]
105,2,pass,"[['AttributeError', 'AttributeError', 'AttributeError'], ['ValueError', 'ValueError', 'ValueError']]"
106,0,pass,[]
107,1,pass,"[['NameError', 'NameError']]"
108,5,fail,"[['TypeError', 'pandas.errors.LossySetitemError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError', 'TypeError'], ['pandas.errors.LossySetitemError', 'AssertionError', 'TypeError', 'TypeError'], ['pandas.errors.LossySetitemError', 'TypeError', 'TypeError'], ['pandas.errors.LossySetitemError', 'AssertionError', 'TypeError', 'TypeError'], ['TypeError', 'pandas.errors.LossySetitemError', 'TypeError']]"
109,1,pass,[['AssertionError']]
110,0,pass,[]
111,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
112,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
113,0,pass,[]
114,1,pass,"[['AssertionError', 'AssertionError']]"
115,5,fail,"[['IndexError', 'IndexError', 'IndexError', 'IndexError', 'IndexError', 'IndexError'], ['IndexError', 'IndexError', 'IndexError', 'IndexError', 'IndexError', 'IndexError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
116,0,pass,[]
117,5,fail,"[['AssertionError', 'AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
118,0,pass,[]
119,0,pass,[]
120,5,fail,"[['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError']]"
121,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
122,0,pass,[]
123,0,pass,[]
124,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
125,1,pass,[['AssertionError']]
126,2,pass,"[['IndexError', 'IndexError', 'IndexError', 'IndexError', 'IndexError'], ['AssertionError', 'KeyError', 'AssertionError', 'KeyError']]"
127,0,pass,[]
128,5,fail,"[['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError']]"
129,5,fail,"[['TypeError', 'TypeError', 'TypeError', 'TypeError'], ['ValueError', 'ValueError'], ['ValueError', 'ValueError'], ['ValueError', 'ValueError'], ['ValueError', 'ValueError']]"
130,5,fail,"[['binascii.Error', 'AssertionError'], ['binascii.Error', 'ValueError', 'AssertionError'], ['ValueError', 'AssertionError', 'ValueError'], ['ValueError', 'AssertionError', 'ValueError'], ['ValueError', 'AssertionError', 'ValueError']]"
131,5,fail,"[['binascii.Error', 'AssertionError'], ['ValueError', 'AssertionError', 'binascii.Error'], ['ValueError', 'AssertionError', 'binascii.Error'], ['ValueError', 'AssertionError', 'binascii.Error'], ['AssertionError']]"
132,2,pass,"[['AssertionError', 'TypeError'], ['TypeError']]"
133,0,pass,[]
134,0,pass,[]
135,0,pass,[]
136,0,pass,[]
137,0,pass,[]
138,0,pass,[]
139,0,pass,[]
140,0,pass,[]
141,1,pass,[['TypeError']]
142,0,pass,[]
143,0,pass,[]
144,1,pass,"[['AssertionError', 'AssertionError']]"
145,1,pass,"[['AssertionError', 'AssertionError']]"
146,5,fail,"[['FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError'], ['FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError'], ['FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError'], ['FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError'], ['FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError']]"
147,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
148,0,pass,[]
149,0,pass,[]
150,1,pass,[['AssertionError']]
151,0,pass,[]
152,5,fail,"[['AssertionError'], ['NameError'], ['NameError'], ['NameError'], ['NameError']]"
153,0,pass,[]
154,5,fail,"[['AssertionError', 'AssertionError', 'KeyError'], ['AssertionError', 'KeyError', 'AssertionError'], ['ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError'], ['ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError'], ['ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError']]"
155,3,pass,"[['AssertionError'], ['AssertionError'], ['AssertionError']]"
156,5,fail,"[['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError']]"
157,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
158,5,fail,"[['AssertionError', 'AssertionError', 'AssertionError'], ['TypeError', 'TypeError', 'TypeError', 'TypeError'], ['TypeError', 'TypeError', 'TypeError', 'TypeError'], ['TypeError', 'TypeError', 'TypeError', 'TypeError'], ['TypeError', 'TypeError', 'TypeError', 'TypeError']]"
159,1,pass,"[['ValueError', 'ValueError', 'ValueError', 'ValueError', 'ValueError']]"
160,0,pass,[]
161,1,pass,"[['re.error', 're.error', 're.error', 're.error', 're.error']]"
162,1,pass,[['ValueError']]
163,0,pass,[]
164,0,pass,[]
165,0,pass,[]
166,0,pass,[]
167,0,pass,[]
168,0,pass,[]
169,0,pass,[]
170,0,pass,[]
171,0,pass,[]
172,0,pass,[]
173,1,pass,"[['AssertionError', 'AssertionError', 'AssertionError']]"
174,5,fail,"[['TypeError'], ['TypeError'], ['TypeError'], ['TypeError'], ['TypeError']]"
175,0,pass,[]
176,0,pass,[]
177,5,fail,"[['ValueError', 'AssertionError', 'AssertionError'], ['ValueError', 'AssertionError', 'AssertionError'], ['ValueError', 'AssertionError', 'AssertionError'], ['ValueError', 'AssertionError', 'AssertionError'], ['ValueError', 'AssertionError', 'AssertionError']]"
178,0,pass,[]
179,5,fail,"[['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError']]"
180,0,pass,[]
181,4,pass,"[['NameError'], ['NameError'], ['NameError'], ['NameError']]"
182,3,pass,"[['KeyError', 'ValueError', 'KeyError'], ['AttributeError'], ['AssertionError', 'AssertionError']]"
183,0,pass,[]
184,0,pass,[]
185,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
186,0,pass,[]
187,0,pass,[]
188,0,pass,[]
189,3,pass,"[['AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError']]"
190,5,fail,"[['AssertionError'], ['AttributeError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
191,5,fail,"[['NameError', 'NameError', 'NameError', 'NameError', 'NameError', 'NameError', 'NameError', 'NameError', 'NameError'], ['AssertionError', 'AssertionError', 'AssertionError', 'KeyError', 'AssertionError', 'AssertionError', 'IndexError'], ['AssertionError', 'AssertionError', 'KeyError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'KeyError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'KeyError', 'AssertionError', 'AssertionError', 'AssertionError']]"
192,3,pass,"[['NameError', 'NameError', 'NameError', 'NameError', 'NameError'], ['AssertionError'], ['AssertionError', 'AssertionError']]"
193,5,fail,"[['AssertionError', 'TypeError'], ['NameError'], ['NameError'], ['NameError'], ['NameError']]"
194,0,pass,[]
195,5,fail,"[['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError']]"
196,0,pass,[]
197,0,pass,[]
198,0,pass,[]
199,1,pass,[['KeyError']]
200,5,fail,"[['statistics.StatisticsError', 'AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
201,0,pass,[]
202,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
203,5,fail,"[['ValueError', 'ValueError'], ['ValueError', 'ValueError'], ['ValueError', 'ValueError'], ['ValueError', 'ValueError'], ['ValueError', 'ValueError']]"
204,0,pass,[]
205,0,pass,[]
206,0,pass,[]
207,0,pass,[]
208,5,pass,"[['AssertionError', 'KeyError'], ['KeyError', 'KeyError', 'KeyError', 'KeyError', 'KeyError'], ['KeyError', 'KeyError', 'KeyError', 'KeyError', 'KeyError', 'KeyError'], ['KeyError', 'KeyError', 'KeyError', 'KeyError', 'KeyError', 'KeyError'], ['KeyError']]"
209,0,pass,[]
210,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
211,1,pass,"[['FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError']]"
212,0,pass,[]
213,0,pass,[]
214,5,fail,"[['ImportError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
215,5,fail,"[['UnknownError', 'UnknownError', 'ValueError', 'UnknownError'], ['UnknownError', 'UnknownError', 'ValueError', 'UnknownError'], ['UnknownError', 'UnknownError', 'UnknownError', 'UnknownError'], ['UnknownError', 'UnknownError', 'UnknownError', 'UnknownError'], ['UnknownError', 'UnknownError', 'UnknownError', 'UnknownError']]"
216,0,pass,[]
217,1,pass,"[['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError']]"
218,0,pass,[]
219,5,fail,"[['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError']]"
220,5,fail,"[['ImportError'], ['ModuleNotFoundError'], ['ModuleNotFoundError'], ['ImportError'], ['ImportError']]"
221,5,fail,"[['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError']]"
222,0,pass,[]
223,0,pass,[]
224,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
225,5,fail,"[['AssertionError', 'IndexError'], ['AssertionError', 'IndexError'], ['AssertionError', 'IndexError'], ['IndexError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError']]"
226,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
227,5,fail,"[['FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError'], ['FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError'], ['FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError'], ['FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError'], ['FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError', 'FileNotFoundError']]"
228,0,pass,[]
229,1,pass,"[['AssertionError', 'AssertionError']]"
230,0,pass,[]
231,1,pass,"[['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError']]"
232,5,fail,"[['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError']]"
233,0,pass,[]
234,0,pass,[]
235,5,fail,"[['AssertionError', 'AssertionError', 'AssertionError'], ['AttributeError', 'AttributeError', 'AttributeError', 'AttributeError', 'AttributeError'], ['AttributeError', 'AttributeError', 'AttributeError', 'AttributeError', 'AttributeError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError']]"
236,0,pass,[]
237,5,fail,"[['ValueError', 'ValueError', 'ValueError', 'ValueError'], ['AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError'], ['TypeError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError']]"
238,0,pass,[]
239,1,pass,"[['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError']]"
240,0,pass,[]
241,5,fail,"[['ValueError', 'AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AttributeError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AttributeError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AttributeError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AttributeError', 'AssertionError', 'AssertionError', 'AssertionError']]"
242,5,fail,"[['ImportError'], ['ImportError'], ['ImportError'], ['ImportError'], ['ImportError']]"
243,0,pass,[]
244,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
245,3,pass,"[['AttributeError', 'AttributeError', 'AttributeError', 'AttributeError', 'AttributeError'], ['IndexError', 'IndexError', 'IndexError', 'IndexError', 'IndexError'], ['IndexError', 'IndexError', 'IndexError', 'IndexError', 'IndexError']]"
246,1,pass,[['AssertionError']]
247,0,pass,[]
248,2,pass,"[['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError']]"
249,0,pass,[]
250,0,pass,[]
251,1,pass,[['ValueError']]
252,3,pass,"[['UnboundLocalError', 'UnboundLocalError', 'UnboundLocalError', 'UnboundLocalError', 'UnboundLocalError'], ['AssertionError'], ['AssertionError']]"
253,0,pass,[]
254,5,pass,"[['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError']]"
255,5,fail,"[['AssertionError', 'IndexError', 'ValueError', 'AssertionError'], ['AssertionError', 'ValueError'], ['AssertionError', 'ValueError'], ['AssertionError', 'ValueError'], ['AssertionError', 'ValueError']]"
256,5,fail,"[['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError'], ['AssertionError', 'AssertionError']]"
257,1,pass,[['AssertionError']]
258,0,pass,[]
259,1,pass,"[['AssertionError', 'AssertionError', 'AssertionError', 'AssertionError']]"
260,0,pass,[]
261,0,pass,[]
262,0,pass,[]
263,0,pass,[]
