task_id,fix_mode_attempt_count,status,error_trace
195,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
196,0,pass,[]
197,0,pass,[]
198,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
199,0,pass,[]
200,0,pass,[]
201,0,pass,[]
202,1,pass,[['AssertionError']]
203,0,pass,[]
204,0,pass,[]
205,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
206,0,pass,[]
207,0,pass,[]
208,0,pass,[]
209,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
210,0,pass,[]
211,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
212,0,pass,[]
213,1,pass,[['AssertionError']]
214,0,pass,[]
215,0,pass,[]
216,5,fail,"[['TypeError'], ['ValueError'], ['TypeError'], ['TypeError'], ['TypeError']]"
217,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
218,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
219,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
220,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
221,0,pass,[]
222,0,pass,[]
223,0,pass,[]
224,0,pass,[]
225,0,pass,[]
226,1,pass,[['AssertionError']]
227,0,pass,[]
228,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
229,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
230,0,pass,[]
231,0,pass,[]
232,0,pass,[]
233,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
234,0,pass,[]
235,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
236,5,fail,"[['ValueError'], ['AssertionError'], ['UnboundLocalError'], ['AssertionError'], ['AssertionError']]"
237,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
238,0,pass,[]
239,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
240,0,pass,[]
241,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
242,0,pass,[]
243,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
244,0,pass,[]
245,0,pass,[]
246,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
247,0,pass,[]
248,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
249,0,pass,[]
250,0,pass,[]
251,0,pass,[]
252,0,pass,[]
253,0,pass,[]
254,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
255,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
256,0,pass,[]
257,0,pass,[]
258,0,pass,[]
259,0,pass,[]
260,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
261,0,pass,[]
262,0,pass,[]
263,0,pass,[]
264,0,pass,[]
265,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
266,0,pass,[]
267,2,pass,"[['AssertionError'], ['AssertionError']]"
268,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
269,0,pass,[]
270,0,pass,[]
271,0,pass,[]
272,0,pass,[]
273,0,pass,[]
274,0,pass,[]
275,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
276,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['NameError'], ['AssertionError']]"
277,0,pass,[]
278,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
279,0,pass,[]
280,1,pass,[['AssertionError']]
281,0,pass,[]
282,0,pass,[]
283,0,pass,[]
284,0,pass,[]
285,2,pass,"[['AssertionError'], ['AssertionError']]"
286,0,pass,[]
287,0,pass,[]
288,0,pass,[]
289,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
290,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
291,0,pass,[]
292,3,pass,"[['AssertionError'], ['AssertionError'], ['AssertionError']]"
293,1,pass,[['AssertionError']]
294,0,pass,[]
295,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
296,0,pass,[]
297,0,pass,[]
298,2,pass,"[['AssertionError'], ['TypeError']]"
299,1,pass,[['AssertionError']]
300,0,pass,[]
301,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
302,1,pass,[['AssertionError']]
303,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
304,0,pass,[]
305,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
306,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
307,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
308,0,pass,[]
309,0,pass,[]
310,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
311,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
312,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
313,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
314,2,pass,"[['TypeError'], ['AssertionError']]"
315,1,pass,[['AssertionError']]
316,0,pass,[]
317,1,pass,[['AssertionError']]
318,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
319,0,pass,[]
320,0,pass,[]
321,2,pass,"[['AssertionError'], ['AssertionError']]"
322,0,pass,[]
323,3,pass,"[['AssertionError'], ['IndexError'], ['AssertionError']]"
324,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
325,0,pass,[]
326,0,pass,[]
327,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
328,5,fail,"[['AssertionError'], ['AssertionError'], ['TypeError'], ['AssertionError'], ['AssertionError']]"
329,0,pass,[]
330,0,pass,[]
331,1,pass,[['AssertionError']]
332,0,pass,[]
333,0,pass,[]
334,0,pass,[]
335,0,pass,[]
336,1,pass,[['EOFError']]
337,3,pass,"[['AssertionError'], ['AssertionError'], ['AssertionError']]"
338,0,pass,[]
339,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
340,0,pass,[]
341,1,pass,[['AssertionError']]
342,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
343,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
344,0,pass,[]
345,0,pass,[]
346,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
347,0,pass,[]
348,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
349,1,pass,[['AssertionError']]
350,0,pass,[]
351,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
352,0,pass,[]
353,0,pass,[]
354,0,pass,[]
355,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
356,0,pass,[]
357,0,pass,[]
358,0,pass,[]
359,1,pass,[['AssertionError']]
360,0,pass,[]
361,0,pass,[]
362,0,pass,[]
363,0,pass,[]
364,0,pass,[]
365,0,pass,[]
366,0,pass,[]
367,5,fail,"[['NameError'], ['NameError'], ['NameError'], ['NameError'], ['NameError']]"
368,0,pass,[]
369,0,pass,[]
370,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
371,1,pass,[['TypeError']]
372,0,pass,[]
373,0,pass,[]
374,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
375,2,pass,"[['AssertionError'], ['AssertionError']]"
376,1,pass,[['AssertionError']]
377,0,pass,[]
378,0,pass,[]
379,0,pass,[]
380,1,pass,[['AssertionError']]
381,0,pass,[]
382,0,pass,[]
383,0,pass,[]
384,0,pass,[]
385,0,pass,[]
386,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
387,0,pass,[]
388,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
389,0,pass,[]
390,0,pass,[]
391,1,pass,[['AssertionError']]
392,0,pass,[]
393,1,pass,[['AssertionError']]
394,0,pass,[]
395,0,pass,[]
396,2,pass,"[['AssertionError'], ['AssertionError']]"
397,0,pass,[]
398,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
399,0,pass,[]
400,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
401,0,pass,[]
402,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
403,0,pass,[]
404,0,pass,[]
405,0,pass,[]
406,1,pass,[['AssertionError']]
407,2,pass,"[['AssertionError'], ['AssertionError']]"
408,0,pass,[]
409,0,pass,[]
410,0,pass,[]
411,5,pass,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
412,0,pass,[]
413,0,pass,[]
414,0,pass,[]
415,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
416,0,pass,[]
417,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
418,0,pass,[]
419,0,pass,[]
420,0,pass,[]
421,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
422,0,pass,[]
423,0,pass,[]
424,0,pass,[]
425,0,pass,[]
426,0,pass,[]
427,0,pass,[]
428,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
429,0,pass,[]
430,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
431,1,pass,[['AssertionError']]
432,5,fail,"[['TypeError'], ['TypeError'], ['TypeError'], ['TypeError'], ['TypeError']]"
433,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
434,2,pass,"[['AssertionError'], ['AssertionError']]"
435,0,pass,[]
436,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
437,1,pass,[['AssertionError']]
438,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
439,0,pass,[]
440,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
441,0,pass,[]
442,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
443,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
444,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
445,1,pass,[['AssertionError']]
446,1,pass,[['AssertionError']]
447,0,pass,[]
448,0,pass,[]
449,1,pass,[['AssertionError']]
450,0,pass,[]
451,0,pass,[]
452,0,pass,[]
453,0,pass,[]
454,2,pass,"[['AssertionError'], ['AssertionError']]"
455,0,pass,[]
456,0,pass,[]
457,0,pass,[]
458,0,pass,[]
459,0,pass,[]
460,0,pass,[]
461,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
462,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
463,0,pass,[]
464,0,pass,[]
465,0,pass,[]
466,0,pass,[]
467,2,pass,"[['AssertionError'], ['AssertionError']]"
468,0,pass,[]
469,0,pass,[]
470,0,pass,[]
471,0,pass,[]
472,0,pass,[]
473,3,pass,"[['AssertionError'], ['AssertionError'], ['AssertionError']]"
474,0,pass,[]
475,1,pass,[['AssertionError']]
476,0,pass,[]
477,0,pass,[]
478,0,pass,[]
479,0,pass,[]
480,2,pass,"[['AssertionError'], ['AssertionError']]"
481,0,pass,[]
482,2,pass,"[['AssertionError'], ['AssertionError']]"
483,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
484,0,pass,[]
485,5,fail,"[['TypeError'], ['TypeError'], ['TypeError'], ['TypeError'], ['TypeError']]"
486,0,pass,[]
487,0,pass,[]
488,0,pass,[]
489,0,pass,[]
490,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
491,0,pass,[]
492,1,pass,[['AssertionError']]
493,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
494,1,pass,[['AssertionError']]
495,0,pass,[]
496,0,pass,[]
497,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
498,0,pass,[]
499,0,pass,[]
500,3,pass,"[['AssertionError'], ['AssertionError'], ['AssertionError']]"
501,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
502,0,pass,[]
503,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
504,0,pass,[]
505,0,pass,[]
506,0,pass,[]
507,0,pass,[]
508,1,pass,[['AssertionError']]
509,0,pass,[]
510,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
511,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
512,0,pass,[]
513,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
514,0,pass,[]
515,4,pass,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
516,0,pass,[]
517,0,pass,[]
518,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
519,4,pass,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
520,0,pass,[]
521,1,pass,[['AssertionError']]
522,0,pass,[]
523,5,fail,"[['TypeError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
524,0,pass,[]
525,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['IndexError'], ['ValueError']]"
526,0,pass,[]
527,0,pass,[]
528,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
529,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
530,4,pass,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
531,0,pass,[]
532,0,pass,[]
533,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
534,2,pass,"[['AssertionError'], ['AssertionError']]"
535,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
536,1,pass,[['AssertionError']]
537,1,pass,[['AssertionError']]
538,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
539,0,pass,[]
540,0,pass,[]
541,0,pass,[]
542,0,pass,[]
543,0,pass,[]
544,1,pass,[['AssertionError']]
545,5,fail,"[['AssertionError'], ['NameError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
546,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
547,0,pass,[]
548,0,pass,[]
549,0,pass,[]
550,1,pass,[['AssertionError']]
551,0,pass,[]
552,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
553,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
554,0,pass,[]
555,0,pass,[]
556,0,pass,[]
557,0,pass,[]
558,0,pass,[]
559,0,pass,[]
560,0,pass,[]
561,5,fail,"[['AssertionError'], ['AssertionError'], ['NameError'], ['AssertionError'], ['AssertionError']]"
562,0,pass,[]
563,0,pass,[]
564,0,pass,[]
565,0,pass,[]
566,0,pass,[]
567,0,pass,[]
568,0,pass,[]
569,0,pass,[]
570,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
571,5,fail,"[['AssertionError'], ['IndexError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
572,0,pass,[]
573,0,pass,[]
574,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
575,5,fail,"[['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError'], ['AssertionError']]"
576,1,pass,[['AssertionError']]
577,0,pass,[]
578,0,pass,[]
579,2,pass,"[['AssertionError'], ['AssertionError']]"
580,1,pass,[['AssertionError']]
581,0,pass,[]
